"model_id","engine","arma_p","arma_q","garch_p","garch_q","volatility_family","distribution","convergence","parameter_valid","aic","bic","residual_ljung_box_p","squared_residual_ljung_box_p","pit_ks_p","diagnostics_passed","rejection_reason","runtime_seconds","rank","selected","asset"
"arma02_egarch12_ged","rugarch",0,2,1,2,"eGARCH","ged",TRUE,TRUE,-5.01160682579922,-4.97661531331311,0.00554636907934258,0.551122458273273,0.0620207417818245,FALSE,"residual_autocorrelation",1.11,,FALSE,"^FTSE"
"arma02_egarch12_sged","rugarch",0,2,1,2,"eGARCH","sged",TRUE,TRUE,-5.05028194705532,-5.01140248873743,0.00726334134141382,0.536400570351847,0.658400784747517,FALSE,"residual_autocorrelation",2.58,,FALSE,"^FTSE"
"arma02_gjrgarch12_norm","rugarch",0,2,1,2,"gjrGARCH","norm",TRUE,TRUE,-4.95094250788782,-4.91983894123351,0.0393088178636274,0.385798898160794,0.00218403542099007,FALSE,"pit_nonuniform",0.519999999999996,,FALSE,"^FTSE"
"arma02_gjrgarch12_std","rugarch",0,2,1,2,"gjrGARCH","std",TRUE,TRUE,-5.01932367632243,-4.98433216383633,0.014869765420828,0.553142898389766,0.101342454448549,TRUE,"",0.75,121,FALSE,"^FTSE"
"arma02_gjrgarch12_sstd","rugarch",0,2,1,2,"gjrGARCH","sstd",TRUE,TRUE,-5.04595198080802,-5.00707252249013,0.00614300430476988,0.636396118704749,0.838596946248884,FALSE,"residual_autocorrelation",0.900000000000006,,FALSE,"^FTSE"
"arma02_gjrgarch12_ged","rugarch",0,2,1,2,"gjrGARCH","ged",TRUE,TRUE,-4.99814688511928,-4.96315537263318,0.0140197467207537,0.498884285896143,0.13133830479477,TRUE,"",1.08,183,FALSE,"^FTSE"
"arma02_gjrgarch12_sged","rugarch",0,2,1,2,"gjrGARCH","sged",TRUE,TRUE,-5.03581397096513,-4.99693451264724,0.00847260021782481,0.621573709752879,0.59701213802304,FALSE,"residual_autocorrelation",1.86999999999999,,FALSE,"^FTSE"
"arma02_sgarch21_norm","rugarch",0,2,2,1,"sGARCH","norm",TRUE,TRUE,-4.88395734446577,-4.85674172364325,0.0419040471369567,0.533137836183447,0.00314756180292319,FALSE,"pit_nonuniform",0.190000000000012,,FALSE,"^FTSE"
"arma02_sgarch21_std","rugarch",0,2,2,1,"sGARCH","std",TRUE,TRUE,-4.98869497518285,-4.95759140852854,0.00494921349693367,0.152994141374908,0.131238199625424,FALSE,"residual_autocorrelation",0.390000000000001,,FALSE,"^FTSE"
"arma02_sgarch21_sstd","rugarch",0,2,2,1,"sGARCH","sstd",TRUE,TRUE,-5.0157612650314,-4.9807697525453,3.72404542487992e-05,0.138813822540357,0.552354284084166,FALSE,"residual_autocorrelation",0.529999999999987,,FALSE,"^FTSE"
"arma02_sgarch21_ged","rugarch",0,2,2,1,"sGARCH","ged",TRUE,TRUE,-4.96173285964946,-4.93062929299515,0.00810881347893666,0.413031968068541,0.0435917943072707,FALSE,"residual_autocorrelation",0.490000000000009,,FALSE,"^FTSE"
"arma02_sgarch21_sged","rugarch",0,2,2,1,"sGARCH","sged",TRUE,TRUE,-5.0004644154982,-4.9654729030121,0.000101290538975896,0.389546885509011,0.177409748453023,FALSE,"residual_autocorrelation",1.44,,FALSE,"^FTSE"
"arma02_egarch21_norm","rugarch",0,2,2,1,"eGARCH","norm",TRUE,TRUE,-4.97791707107818,-4.94292555859207,0.00853105441833912,0.421880075096476,0.00266404005213129,FALSE,"residual_autocorrelation;pit_nonuniform",0.540000000000006,,FALSE,"^FTSE"
"arma02_egarch21_std","rugarch",0,2,2,1,"eGARCH","std",TRUE,TRUE,-5.04054962229424,-5.00167016397635,0.00178230990687789,0.00972461380449297,0.144292262696007,FALSE,"residual_autocorrelation;remaining_arch",0.799999999999997,,FALSE,"^FTSE"
"arma02_egarch21_sstd","rugarch",0,2,2,1,"eGARCH","sstd",TRUE,TRUE,-5.06711489568449,-5.02434749153481,0.00175271827404988,0.0305731452689465,0.909311158468576,FALSE,"residual_autocorrelation",1.3,,FALSE,"^FTSE"
"arma02_egarch21_ged","rugarch",0,2,2,1,"eGARCH","ged",TRUE,TRUE,-5.01807664760109,-4.9791971892832,0.00215289597517132,0.0832083001876828,0.0947818795413138,FALSE,"residual_autocorrelation",1.48999999999999,,FALSE,"^FTSE"
"arma02_egarch21_sged","rugarch",0,2,2,1,"eGARCH","sged",TRUE,TRUE,-5.05562208928455,-5.01285468513487,0.00383280290105037,0.127270111137045,0.603224598539138,FALSE,"residual_autocorrelation",2.37,,FALSE,"^FTSE"
"arma02_gjrgarch21_norm","rugarch",0,2,2,1,"gjrGARCH","norm",TRUE,TRUE,-4.94973097961661,-4.91473946713051,0.0347966826212364,0.362442083262683,0.00207308601981351,FALSE,"pit_nonuniform",0.629999999999995,,FALSE,"^FTSE"
"arma02_gjrgarch21_std","rugarch",0,2,2,1,"gjrGARCH","std",TRUE,TRUE,-5.02075362448088,-4.98187416616299,0.00717931720420595,0.15984690344654,0.212974801761697,FALSE,"residual_autocorrelation",0.819999999999993,,FALSE,"^FTSE"
"arma02_gjrgarch21_sstd","rugarch",0,2,2,1,"gjrGARCH","sstd",TRUE,TRUE,-5.04592505623722,-5.00315765208754,0.00222989467695844,0.235111858104847,0.822595560276711,FALSE,"residual_autocorrelation",1.11,,FALSE,"^FTSE"
"arma02_gjrgarch21_ged","rugarch",0,2,2,1,"gjrGARCH","ged",TRUE,TRUE,-4.99776758802914,-4.95888812971125,0.00956432243388472,0.385569640919741,0.149831066077182,FALSE,"residual_autocorrelation",1.63000000000001,,FALSE,"^FTSE"
"arma02_gjrgarch21_sged","rugarch",0,2,2,1,"gjrGARCH","sged",TRUE,TRUE,-5.03458645044114,-4.99181904629146,0.0073576292383345,0.556178144002295,0.522540704864811,FALSE,"residual_autocorrelation",2.8,,FALSE,"^FTSE"
"arma10_sgarch11_norm","rugarch",1,0,1,1,"sGARCH","norm",TRUE,TRUE,-4.88633384479586,-4.86689411563692,0.0762106698534449,0.473118917947792,0.00297265886632093,FALSE,"pit_nonuniform",0.109999999999999,,FALSE,"^FTSE"
"arma10_sgarch11_std","rugarch",1,0,1,1,"sGARCH","std",TRUE,TRUE,-4.98891372074289,-4.96558604575215,0.0283887272272817,0.184049649439741,0.215795961148301,TRUE,"",0.180000000000007,172,FALSE,"^FTSE"
"arma10_sgarch11_sstd","rugarch",1,0,1,1,"sGARCH","sstd",TRUE,TRUE,-5.00860972651559,-4.98139410569307,0.00934796147758454,0.235834095697992,0.572008407946832,FALSE,"residual_autocorrelation",0.409999999999997,,FALSE,"^FTSE"
"arma10_sgarch11_ged","rugarch",1,0,1,1,"sGARCH","ged",TRUE,TRUE,-4.96318405125247,-4.93985637626174,0.0254948086058694,0.426934187231331,0.0848505196983595,TRUE,"",0.36999999999999,225,FALSE,"^FTSE"
"arma10_sgarch11_sged","rugarch",1,0,1,1,"sGARCH","sged",TRUE,TRUE,-4.99399256256994,-4.96677694174742,0.0078188969376406,0.419540723280272,0.231644638930173,FALSE,"residual_autocorrelation",0.800000000000011,,FALSE,"^FTSE"
"arma10_egarch11_norm","rugarch",1,0,1,1,"eGARCH","norm",TRUE,TRUE,-4.97138126564623,-4.9480535906555,0.0292988048992321,0.828984457746658,0.0019335600536591,FALSE,"pit_nonuniform",0.379999999999995,,FALSE,"^FTSE"
"arma10_egarch11_std","rugarch",1,0,1,1,"eGARCH","std",TRUE,TRUE,-5.03429591531385,-5.00708029449133,0.0117197126777989,0.508284642387076,0.0599200482166867,TRUE,"",0.5,45,FALSE,"^FTSE"
"arma10_egarch11_sstd","rugarch",1,0,1,1,"eGARCH","sstd",TRUE,TRUE,-5.06151427420193,-5.03041070754762,0.0135273808211164,0.650697851006535,0.945865803997307,TRUE,"",0.760000000000005,3,FALSE,"^FTSE"
"arma10_egarch11_ged","rugarch",1,0,1,1,"eGARCH","ged",TRUE,TRUE,-5.01253601817033,-4.98532039734781,0.012280221815787,0.782987157801771,0.0599151452231061,TRUE,"",0.859999999999999,113,FALSE,"^FTSE"
"arma10_egarch11_sged","rugarch",1,0,1,1,"eGARCH","sged",TRUE,TRUE,-5.05182447281187,-5.02072090615756,0.0168816026479163,0.781421564970606,0.691236781267568,TRUE,"",1.69,14,FALSE,"^FTSE"
"arma10_gjrgarch11_norm","rugarch",1,0,1,1,"gjrGARCH","norm",TRUE,TRUE,-4.95326028346058,-4.92993260846985,0.0660027364648451,0.406023231330665,0.00200480696608346,FALSE,"pit_nonuniform",0.230000000000004,,FALSE,"^FTSE"
"arma10_gjrgarch11_std","rugarch",1,0,1,1,"gjrGARCH","std",TRUE,TRUE,-5.02083721473255,-4.99362159391003,0.0321639991795456,0.593384122976875,0.138759945251578,TRUE,"",0.489999999999995,89,FALSE,"^FTSE"
"arma10_gjrgarch11_sstd","rugarch",1,0,1,1,"gjrGARCH","sstd",TRUE,TRUE,-5.04623581341875,-5.01513224676443,0.0242993115332827,0.622716374145205,0.930575485872608,TRUE,"",0.579999999999998,28,FALSE,"^FTSE"
"arma10_gjrgarch11_ged","rugarch",1,0,1,1,"gjrGARCH","ged",TRUE,TRUE,-5.00033768333541,-4.97312206251288,0.0268379662659843,0.523361207645355,0.105366176311986,TRUE,"",0.890000000000001,152,FALSE,"^FTSE"
"arma10_gjrgarch11_sged","rugarch",1,0,1,1,"gjrGARCH","sged",TRUE,TRUE,-5.03678275795963,-5.00567919130531,0.0226835760561475,0.578965791488304,0.72541759762822,TRUE,"",1.37,52,FALSE,"^FTSE"
"arma10_sgarch12_norm","rugarch",1,0,1,2,"sGARCH","norm",TRUE,TRUE,-4.88487440225448,-4.86154672726374,0.0760055237379862,0.472573773780169,0.00289465756524151,FALSE,"pit_nonuniform",0.129999999999995,,FALSE,"^FTSE"
"arma10_sgarch12_std","rugarch",1,0,1,2,"sGARCH","std",TRUE,TRUE,-4.98758360174055,-4.96036798091802,0.0280521970000378,0.155626685180111,0.219686161272734,TRUE,"",0.200000000000003,195,FALSE,"^FTSE"
"arma10_sgarch12_sstd","rugarch",1,0,1,2,"sGARCH","sstd",TRUE,TRUE,-5.00718496201107,-4.97608139535676,0.00948782862972875,0.216332893537492,0.597480658607678,FALSE,"residual_autocorrelation",0.47999999999999,,FALSE,"^FTSE"
"arma10_sgarch12_ged","rugarch",1,0,1,2,"sGARCH","ged",TRUE,TRUE,-4.96177162333637,-4.93455600251385,0.0251643827621504,0.400449511460645,0.0848059607710571,TRUE,"",0.600000000000009,238,FALSE,"^FTSE"
"arma10_sgarch12_sged","rugarch",1,0,1,2,"sGARCH","sged",TRUE,TRUE,-4.99251964330347,-4.96141607664916,0.00780803403187447,0.415788159327973,0.227932486066907,FALSE,"residual_autocorrelation",1.03999999999999,,FALSE,"^FTSE"
"arma10_egarch12_norm","rugarch",1,0,1,2,"eGARCH","norm",TRUE,TRUE,-4.97186792437878,-4.94465230355626,0.0264675004303959,0.725960862395133,0.00254485396559508,FALSE,"pit_nonuniform",0.410000000000011,,FALSE,"^FTSE"
"arma10_egarch12_std","rugarch",1,0,1,2,"eGARCH","std",TRUE,TRUE,-5.03529057943615,-5.00418701278183,0.00970526782883485,0.167465652854025,0.0885427219234315,FALSE,"residual_autocorrelation",0.640000000000001,,FALSE,"^FTSE"
"arma10_egarch12_sstd","rugarch",1,0,1,2,"eGARCH","sstd",TRUE,TRUE,-5.06160624633058,-5.02661473384448,0.0122562771742873,0.371003295295241,0.92170637498606,TRUE,"",0.949999999999989,7,FALSE,"^FTSE"
"arma10_egarch12_ged","rugarch",1,0,1,2,"eGARCH","ged",TRUE,TRUE,-5.01305529137406,-4.98195172471975,0.0103083099149927,0.541788576961925,0.0662357495671291,TRUE,"",0.820000000000007,126,FALSE,"^FTSE"
"arma10_egarch12_sged","rugarch",1,0,1,2,"eGARCH","sged",TRUE,TRUE,-5.05144724866833,-5.01645573618222,0.0154797339680516,0.610564185588372,0.707518691694593,TRUE,"",2.2,23,FALSE,"^FTSE"
"arma10_gjrgarch12_norm","rugarch",1,0,1,2,"gjrGARCH","norm",TRUE,TRUE,-4.95244285914427,-4.92522723832175,0.0621567078249518,0.387085460495268,0.00216579829390125,FALSE,"pit_nonuniform",0.280000000000001,,FALSE,"^FTSE"
"arma10_gjrgarch12_std","rugarch",1,0,1,2,"gjrGARCH","std",TRUE,TRUE,-5.02035446746167,-4.98925090080736,0.0290681706922508,0.527148020698299,0.134071798680131,TRUE,"",0.559999999999988,100,FALSE,"^FTSE"
"arma10_gjrgarch12_sstd","rugarch",1,0,1,2,"gjrGARCH","sstd",TRUE,TRUE,-5.04525223408687,-5.01026072160077,0.0231036085377244,0.58343807531888,0.906931403295399,TRUE,"",0.660000000000011,37,FALSE,"^FTSE"
"arma10_gjrgarch12_ged","rugarch",1,0,1,2,"gjrGARCH","ged",TRUE,TRUE,-4.99956612019873,-4.96846255354442,0.024306057152236,0.484778284225505,0.107435892374469,TRUE,"",1.06,161,FALSE,"^FTSE"
"arma10_gjrgarch12_sged","rugarch",1,0,1,2,"gjrGARCH","sged",TRUE,TRUE,-5.0355779263156,-5.0005864138295,0.0219558764695699,0.560903384603692,0.717677889377431,TRUE,"",1.73999999999999,65,FALSE,"^FTSE"
"arma10_sgarch21_norm","rugarch",1,0,2,1,"sGARCH","norm",TRUE,TRUE,-4.88507276751836,-4.86174509252763,0.0780325990267565,0.519138530219719,0.00344271376674702,FALSE,"pit_nonuniform",0.199999999999989,,FALSE,"^FTSE"
"arma10_sgarch21_std","rugarch",1,0,2,1,"sGARCH","std",TRUE,TRUE,-4.98746359496026,-4.96024797413773,0.0283451254179714,0.184182502053899,0.211804485239592,TRUE,"",0.25,196,FALSE,"^FTSE"
"arma10_sgarch21_sstd","rugarch",1,0,2,1,"sGARCH","sstd",TRUE,TRUE,-5.00714527532845,-4.97604170867414,0.00933012443232639,0.235600754840831,0.566793489484408,FALSE,"residual_autocorrelation",0.300000000000011,,FALSE,"^FTSE"
"arma10_sgarch21_ged","rugarch",1,0,2,1,"sGARCH","ged",TRUE,TRUE,-4.96173272240013,-4.93451710157761,0.0254499536329953,0.426783176588534,0.0844426116431641,TRUE,"",0.560000000000002,239,FALSE,"^FTSE"
"arma10_sgarch21_sged","rugarch",1,0,2,1,"sGARCH","sged",TRUE,TRUE,-4.99251868759722,-4.96141512094291,0.00780530863926976,0.419404384530785,0.230218539272772,FALSE,"residual_autocorrelation",0.969999999999999,,FALSE,"^FTSE"
"arma10_egarch21_norm","rugarch",1,0,2,1,"eGARCH","norm",TRUE,TRUE,-4.9794424761273,-4.94833890947298,0.014715593598239,0.418109930760578,0.00260695293678096,FALSE,"pit_nonuniform",0.370000000000005,,FALSE,"^FTSE"
"arma10_egarch21_std","rugarch",1,0,2,1,"eGARCH","std",TRUE,TRUE,-5.04165133797783,-5.00665982549173,0.0047842823211478,0.0182609432685253,0.128900503019724,FALSE,"residual_autocorrelation",0.599999999999994,,FALSE,"^FTSE"
"arma10_egarch21_sstd","rugarch",1,0,2,1,"eGARCH","sstd",TRUE,TRUE,-5.06666669071586,-5.02778723239797,0.0099744644934775,0.121062791805891,0.894865814873496,FALSE,"residual_autocorrelation",0.900000000000006,,FALSE,"^FTSE"
"arma10_egarch21_ged","rugarch",1,0,2,1,"eGARCH","ged",TRUE,TRUE,-5.01955653163273,-4.98456501914662,0.00489177058008106,0.0969107245049851,0.0986336002650633,FALSE,"residual_autocorrelation",0.919999999999987,,FALSE,"^FTSE"
"arma10_egarch21_sged","rugarch",1,0,2,1,"eGARCH","sged",TRUE,TRUE,-5.05582231932473,-5.01694286100684,0.0135819430303126,0.264973815213435,0.73188795521289,TRUE,"",2.30000000000001,21,FALSE,"^FTSE"
"arma10_gjrgarch21_norm","rugarch",1,0,2,1,"gjrGARCH","norm",TRUE,TRUE,-4.95123213020411,-4.9201285635498,0.0558046963580157,0.361548259115826,0.00208341213592405,FALSE,"pit_nonuniform",0.579999999999984,,FALSE,"^FTSE"
"arma10_gjrgarch21_std","rugarch",1,0,2,1,"gjrGARCH","std",TRUE,TRUE,-5.02155446248734,-4.98656295000124,0.0183634059564874,0.190411994550659,0.179714676930074,TRUE,"",0.730000000000018,110,FALSE,"^FTSE"
"arma10_gjrgarch21_sstd","rugarch",1,0,2,1,"gjrGARCH","sstd",TRUE,TRUE,-5.04458914177556,-5.00570968345767,0.0194047784309029,0.433779693011055,0.815747663584927,TRUE,"",1.06999999999999,51,FALSE,"^FTSE"
"arma10_gjrgarch21_ged","rugarch",1,0,2,1,"gjrGARCH","ged",TRUE,TRUE,-4.99912428155992,-4.96413276907382,0.0180170524930519,0.378313198260729,0.15260334484985,TRUE,"",1.50999999999999,178,FALSE,"^FTSE"
"arma10_gjrgarch21_sged","rugarch",1,0,2,1,"gjrGARCH","sged",TRUE,TRUE,-5.03421368844669,-4.9953342301288,0.0213128742114213,0.524934048096686,0.700243701043146,TRUE,"",2.28,84,FALSE,"^FTSE"
"arma11_sgarch11_norm","rugarch",1,1,1,1,"sGARCH","norm",TRUE,TRUE,-4.88625189070058,-4.86292421570985,0.068175346529231,0.488991332123943,0.00347577102549731,FALSE,"pit_nonuniform",0.25,,FALSE,"^FTSE"
"arma11_sgarch11_std","rugarch",1,1,1,1,"sGARCH","std",TRUE,TRUE,-4.98681590197179,-4.95960028114927,0.0634422038484195,0.172364156122043,0.293253201627597,TRUE,"",0.330000000000013,201,FALSE,"^FTSE"
"arma11_sgarch11_sstd","rugarch",1,1,1,1,"sGARCH","sstd",TRUE,TRUE,-5.03311484566092,-5.00201127900661,0.000271552484234827,0.0201376727328014,0.464653244111321,FALSE,"residual_autocorrelation",0.549999999999983,,FALSE,"^FTSE"
"arma11_sgarch11_ged","rugarch",1,1,1,1,"sGARCH","ged",TRUE,TRUE,-4.96235368362205,-4.93513806279953,0.0357577004366834,0.401096428289044,0.110749692071334,TRUE,"",0.530000000000001,234,FALSE,"^FTSE"
"arma11_sgarch11_sged","rugarch",1,1,1,1,"sGARCH","sged",TRUE,TRUE,-5.01908944443613,-4.98798587778182,0.000336371761173293,0.0951490263562939,0.107388200488954,FALSE,"residual_autocorrelation",0.980000000000018,,FALSE,"^FTSE"
"arma11_egarch11_norm","rugarch",1,1,1,1,"eGARCH","norm",TRUE,TRUE,-4.97409277930329,-4.94687715848076,0.0251760950256815,0.842496391375205,0.00194378497246804,FALSE,"pit_nonuniform",0.359999999999985,,FALSE,"^FTSE"
"arma11_egarch11_std","rugarch",1,1,1,1,"eGARCH","std",TRUE,TRUE,-5.03504140263682,-5.0039378359825,0.0149839894004133,0.583938638443373,0.0577103340258023,TRUE,"",0.430000000000007,57,FALSE,"^FTSE"
"arma11_egarch11_sstd","rugarch",1,1,1,1,"eGARCH","sstd",TRUE,TRUE,-5.06021534775876,-5.02522383527266,0.0274726218798828,0.705930040111675,0.927553427024357,TRUE,"",0.900000000000006,8,FALSE,"^FTSE"
"arma11_egarch11_ged","rugarch",1,1,1,1,"eGARCH","ged",TRUE,TRUE,-5.01445649124537,-4.98335292459105,0.0105017684763363,0.797089163036692,0.054140248279473,TRUE,"",0.909999999999997,123,FALSE,"^FTSE"
"arma11_egarch11_sged","rugarch",1,1,1,1,"eGARCH","sged",TRUE,TRUE,-5.0509286905354,-5.0159371780493,0.0273583482727682,0.785641915445661,0.817331238715259,TRUE,"",1.78,24,FALSE,"^FTSE"
"arma11_gjrgarch11_norm","rugarch",1,1,1,1,"gjrGARCH","norm",TRUE,TRUE,-4.95472138298093,-4.9275057621584,0.0562854648797455,0.374880215697047,0.00344587252109024,FALSE,"pit_nonuniform",0.409999999999997,,FALSE,"^FTSE"
"arma11_gjrgarch11_std","rugarch",1,1,1,1,"gjrGARCH","std",TRUE,TRUE,-5.02049690949532,-4.98939334284101,0.0395325829103812,0.517364510707476,0.130085086843032,TRUE,"",0.669999999999987,98,FALSE,"^FTSE"
"arma11_gjrgarch11_sstd","rugarch",1,1,1,1,"gjrGARCH","sstd",TRUE,TRUE,-5.04344937775074,-5.00845786526464,0.0573460388407371,0.493942654254824,0.953854191542308,TRUE,"",0.860000000000014,43,FALSE,"^FTSE"
"arma11_gjrgarch11_ged","rugarch",1,1,1,1,"gjrGARCH","ged",TRUE,TRUE,-5.00100636180532,-4.96990279515101,0.0254267817208498,0.454455893920119,0.143775849994877,TRUE,"",1.09,159,FALSE,"^FTSE"
"arma11_gjrgarch11_sged","rugarch",1,1,1,1,"gjrGARCH","sged",TRUE,TRUE,-5.03373381097347,-4.99874229848737,0.0462524324021532,0.464454815022488,0.745678901606986,TRUE,"",1.69999999999999,73,FALSE,"^FTSE"
"arma11_sgarch12_norm","rugarch",1,1,1,2,"sGARCH","norm",TRUE,TRUE,-4.8847901126137,-4.85757449179118,0.0679837780006011,0.488480333738066,0.00343100237043348,FALSE,"pit_nonuniform",0.240000000000009,,FALSE,"^FTSE"
"arma11_sgarch12_std","rugarch",1,1,1,2,"sGARCH","std",TRUE,TRUE,-4.98551374331555,-4.95441017666124,0.0626429769872711,0.14380778818928,0.268072393322697,TRUE,"",0.310000000000002,215,FALSE,"^FTSE"
"arma11_sgarch12_sstd","rugarch",1,1,1,2,"sGARCH","sstd",TRUE,TRUE,-5.03167811571453,-4.99668660322843,0.000278339276489681,0.0177755577794334,0.501763892167286,FALSE,"residual_autocorrelation",0.389999999999986,,FALSE,"^FTSE"
"arma11_sgarch12_ged","rugarch",1,1,1,2,"sGARCH","ged",TRUE,TRUE,-4.9609315885205,-4.92982802186619,0.0353622415361869,0.379569533555424,0.0978594049807893,TRUE,"",0.719999999999999,246,FALSE,"^FTSE"
"arma11_sgarch12_sged","rugarch",1,1,1,2,"sGARCH","sged",TRUE,TRUE,-5.0176184619388,-4.9826269494527,0.000334185383044194,0.0953151251601161,0.106754282618118,FALSE,"residual_autocorrelation",1.33000000000001,,FALSE,"^FTSE"
"arma11_egarch12_norm","rugarch",1,1,1,2,"eGARCH","norm",TRUE,TRUE,-4.97480486634827,-4.94370129969396,0.0200352383658379,0.739919868913206,0.00298737393702077,FALSE,"pit_nonuniform",0.359999999999985,,FALSE,"^FTSE"
"arma11_egarch12_std","rugarch",1,1,1,2,"eGARCH","std",TRUE,TRUE,-5.03598903949103,-5.00099752700493,0.0125828002111443,0.238665245521063,0.073090111383123,TRUE,"",0.650000000000006,63,FALSE,"^FTSE"
"arma11_egarch12_sstd","rugarch",1,1,1,2,"eGARCH","sstd",TRUE,TRUE,-5.06023368431922,-5.02135422600133,0.0247785662148402,0.474937273161114,0.96375066203299,TRUE,"",0.939999999999998,12,FALSE,"^FTSE"
"arma11_egarch12_ged","rugarch",1,1,1,2,"eGARCH","ged",TRUE,TRUE,-5.01503479964571,-4.98004328715961,0.00811011267973838,0.576884625297104,0.0690361701956185,FALSE,"residual_autocorrelation",1.20000000000002,,FALSE,"^FTSE"
"arma11_egarch12_sged","rugarch",1,1,1,2,"eGARCH","sged",TRUE,TRUE,-5.05053178591353,-5.01165232759564,0.0246059533865212,0.649272672118439,0.88911219573652,TRUE,"",2.04999999999998,34,FALSE,"^FTSE"
"arma11_gjrgarch12_norm","rugarch",1,1,1,2,"gjrGARCH","norm",TRUE,TRUE,-4.95386180338671,-4.9227582367324,0.0530060872124872,0.356150524587911,0.0038559146554535,FALSE,"pit_nonuniform",0.379999999999995,,FALSE,"^FTSE"
"arma11_gjrgarch12_std","rugarch",1,1,1,2,"gjrGARCH","std",TRUE,TRUE,-5.01993530058401,-4.9849437880979,0.0362637483240776,0.457542449919862,0.139326305475929,TRUE,"",0.670000000000016,115,FALSE,"^FTSE"
"arma11_gjrgarch12_sstd","rugarch",1,1,1,2,"gjrGARCH","sstd",TRUE,TRUE,-5.04244302729667,-5.00356356897878,0.054319755062099,0.46275187442891,0.963848495553282,TRUE,"",0.840000000000003,59,FALSE,"^FTSE"
"arma11_gjrgarch12_ged","rugarch",1,1,1,2,"gjrGARCH","ged",TRUE,TRUE,-5.00016111502845,-4.96516960254235,0.0230964199286885,0.417215190425513,0.161992836424158,TRUE,"",1.16999999999999,173,FALSE,"^FTSE"
"arma11_gjrgarch12_sged","rugarch",1,1,1,2,"gjrGARCH","sged",TRUE,TRUE,-5.04066959260009,-5.0017901342822,0.0556720529079351,0.6510705043637,0.450759124746201,TRUE,"",2.02000000000001,61,FALSE,"^FTSE"
"arma11_sgarch21_norm","rugarch",1,1,2,1,"sGARCH","norm",TRUE,TRUE,-4.88505851539668,-4.85784289457416,0.0699778289976229,0.54573451894546,0.00336959937333409,FALSE,"pit_nonuniform",0.25,,FALSE,"^FTSE"
"arma11_sgarch21_std","rugarch",1,1,2,1,"sGARCH","std",TRUE,TRUE,-5.00105352855072,-4.9699499618964,0.0408877257180696,0.056119965936951,0.0477796200065493,TRUE,"",0.340000000000003,158,FALSE,"^FTSE"
"arma11_sgarch21_sstd","rugarch",1,1,2,1,"sGARCH","sstd",TRUE,TRUE,-5.03165414752319,-4.99666263503708,0.000271168655616494,0.0201322885621946,0.462149141457558,FALSE,"residual_autocorrelation",0.469999999999999,,FALSE,"^FTSE"
"arma11_sgarch21_ged","rugarch",1,1,2,1,"sGARCH","ged",TRUE,TRUE,-4.96090020184027,-4.92979663518596,0.0356349753097683,0.400843295797445,0.107910999100725,TRUE,"",0.659999999999997,247,FALSE,"^FTSE"
"arma11_sgarch21_sged","rugarch",1,1,2,1,"sGARCH","sged",TRUE,TRUE,-5.0176184395938,-4.9826269271077,0.000335647405715234,0.095153970795772,0.106590872219532,FALSE,"residual_autocorrelation",1.25,,FALSE,"^FTSE"
"arma11_egarch21_norm","rugarch",1,1,2,1,"eGARCH","norm",TRUE,TRUE,-4.98247835893666,-4.94748684645056,0.0111683774895693,0.501500530361173,0.00403086043733889,FALSE,"pit_nonuniform",0.329999999999984,,FALSE,"^FTSE"
