"valuation_date","ticker","quote_date","stale_days","price"
2001-06-22,"^GSPC",2001-06-22,0,1225.34997558594
2001-06-29,"^GSPC",2001-06-29,0,1224.38000488281
2001-07-06,"^GSPC",2001-07-06,0,1190.58996582031
2001-07-13,"^GSPC",2001-07-13,0,1215.68005371094
2001-07-20,"^GSPC",2001-07-20,0,1210.84997558594
2001-07-27,"^GSPC",2001-07-27,0,1205.81994628906
2001-08-03,"^GSPC",2001-08-03,0,1214.34997558594
2001-08-10,"^GSPC",2001-08-10,0,1190.16003417969
2001-08-17,"^GSPC",2001-08-17,0,1161.96997070312
2001-08-24,"^GSPC",2001-08-24,0,1184.93005371094
2001-08-31,"^GSPC",2001-08-31,0,1133.57995605469
2001-09-07,"^GSPC",2001-09-07,0,1085.78002929688
2001-09-14,"^GSPC",2001-09-10,4,1092.5400390625
2001-09-21,"^GSPC",2001-09-21,0,965.799987792969
2001-09-28,"^GSPC",2001-09-28,0,1040.93994140625
2001-10-05,"^GSPC",2001-10-05,0,1071.38000488281
2001-10-12,"^GSPC",2001-10-12,0,1091.65002441406
2001-10-19,"^GSPC",2001-10-19,0,1073.47998046875
2001-10-26,"^GSPC",2001-10-26,0,1104.60998535156
2001-11-02,"^GSPC",2001-11-02,0,1087.19995117188
2001-11-09,"^GSPC",2001-11-09,0,1120.31005859375
2001-11-16,"^GSPC",2001-11-16,0,1138.65002441406
2001-11-23,"^GSPC",2001-11-23,0,1150.33996582031
2001-11-30,"^GSPC",2001-11-30,0,1139.44995117188
2001-12-07,"^GSPC",2001-12-07,0,1158.31005859375
2001-12-14,"^GSPC",2001-12-14,0,1123.08996582031
2001-12-21,"^GSPC",2001-12-21,0,1144.89001464844
2001-12-28,"^GSPC",2001-12-28,0,1161.02001953125
2002-01-04,"^GSPC",2002-01-04,0,1172.51000976562
2002-01-11,"^GSPC",2002-01-11,0,1145.59997558594
2002-01-18,"^GSPC",2002-01-18,0,1127.57995605469
2002-01-25,"^GSPC",2002-01-25,0,1133.28002929688
2002-02-01,"^GSPC",2002-02-01,0,1122.19995117188
2002-02-08,"^GSPC",2002-02-08,0,1096.21997070312
2002-02-15,"^GSPC",2002-02-15,0,1104.18005371094
2002-02-22,"^GSPC",2002-02-22,0,1089.83996582031
2002-03-01,"^GSPC",2002-03-01,0,1131.78002929688
2002-03-08,"^GSPC",2002-03-08,0,1164.31005859375
2002-03-15,"^GSPC",2002-03-15,0,1166.16003417969
2002-03-22,"^GSPC",2002-03-22,0,1148.69995117188
2002-03-29,"^GSPC",2002-03-28,1,1147.39001464844
2002-04-05,"^GSPC",2002-04-05,0,1122.72998046875
2002-04-12,"^GSPC",2002-04-12,0,1111.01000976562
2002-04-19,"^GSPC",2002-04-19,0,1125.17004394531
2002-04-26,"^GSPC",2002-04-26,0,1076.31994628906
2002-05-03,"^GSPC",2002-05-03,0,1073.43005371094
2002-05-10,"^GSPC",2002-05-10,0,1054.98999023438
2002-05-17,"^GSPC",2002-05-17,0,1106.58996582031
2002-05-24,"^GSPC",2002-05-24,0,1083.81994628906
2002-05-31,"^GSPC",2002-05-31,0,1067.14001464844
2002-06-07,"^GSPC",2002-06-07,0,1027.53002929688
2002-06-14,"^GSPC",2002-06-14,0,1007.27001953125
2002-06-21,"^GSPC",2002-06-21,0,989.140014648438
2002-06-28,"^GSPC",2002-06-28,0,989.820007324219
2002-07-05,"^GSPC",2002-07-05,0,989.030029296875
2002-07-12,"^GSPC",2002-07-12,0,921.390014648438
2002-07-19,"^GSPC",2002-07-19,0,847.75
2002-07-26,"^GSPC",2002-07-26,0,852.840026855469
2002-08-02,"^GSPC",2002-08-02,0,864.239990234375
2002-08-09,"^GSPC",2002-08-09,0,908.640014648438
2002-08-16,"^GSPC",2002-08-16,0,928.77001953125
2002-08-23,"^GSPC",2002-08-23,0,940.859985351562
2002-08-30,"^GSPC",2002-08-30,0,916.070007324219
2002-09-06,"^GSPC",2002-09-06,0,893.919982910156
2002-09-13,"^GSPC",2002-09-13,0,889.809997558594
2002-09-20,"^GSPC",2002-09-20,0,845.390014648438
2002-09-27,"^GSPC",2002-09-27,0,827.369995117188
2002-10-04,"^GSPC",2002-10-04,0,800.580017089844
2002-10-11,"^GSPC",2002-10-11,0,835.320007324219
2002-10-18,"^GSPC",2002-10-18,0,884.390014648438
2002-10-25,"^GSPC",2002-10-25,0,897.650024414062
2002-11-01,"^GSPC",2002-11-01,0,900.960021972656
2002-11-08,"^GSPC",2002-11-08,0,894.739990234375
2002-11-15,"^GSPC",2002-11-15,0,909.830017089844
2002-11-22,"^GSPC",2002-11-22,0,930.549987792969
2002-11-29,"^GSPC",2002-11-29,0,936.309997558594
2002-12-06,"^GSPC",2002-12-06,0,912.22998046875
2002-12-13,"^GSPC",2002-12-13,0,889.47998046875
2002-12-20,"^GSPC",2002-12-20,0,895.760009765625
2002-12-27,"^GSPC",2002-12-27,0,875.400024414062
2003-01-03,"^GSPC",2003-01-03,0,908.590026855469
2003-01-10,"^GSPC",2003-01-10,0,927.570007324219
2003-01-17,"^GSPC",2003-01-17,0,901.780029296875
2003-01-24,"^GSPC",2003-01-24,0,861.400024414062
2003-01-31,"^GSPC",2003-01-31,0,855.700012207031
2003-02-07,"^GSPC",2003-02-07,0,829.690002441406
2003-02-14,"^GSPC",2003-02-14,0,834.890014648438
2003-02-21,"^GSPC",2003-02-21,0,848.169982910156
2003-02-28,"^GSPC",2003-02-28,0,841.150024414062
2003-03-07,"^GSPC",2003-03-07,0,828.890014648438
2003-03-14,"^GSPC",2003-03-14,0,833.27001953125
2003-03-21,"^GSPC",2003-03-21,0,895.789978027344
2003-03-28,"^GSPC",2003-03-28,0,863.5
2003-04-04,"^GSPC",2003-04-04,0,878.849975585938
2003-04-11,"^GSPC",2003-04-11,0,868.299987792969
2003-04-18,"^GSPC",2003-04-17,1,893.580017089844
2003-04-25,"^GSPC",2003-04-25,0,898.809997558594
2003-05-02,"^GSPC",2003-05-02,0,930.080017089844
2003-05-09,"^GSPC",2003-05-09,0,933.409973144531
2003-05-16,"^GSPC",2003-05-16,0,944.299987792969
2003-05-23,"^GSPC",2003-05-23,0,933.219970703125
2003-05-30,"^GSPC",2003-05-30,0,963.590026855469
2003-06-06,"^GSPC",2003-06-06,0,987.760009765625
2003-06-13,"^GSPC",2003-06-13,0,988.609985351562
2003-06-20,"^GSPC",2003-06-20,0,995.690002441406
2003-06-27,"^GSPC",2003-06-27,0,976.219970703125
2003-07-04,"^GSPC",2003-07-03,1,985.700012207031
2003-07-11,"^GSPC",2003-07-11,0,998.140014648438
2003-07-18,"^GSPC",2003-07-18,0,993.320007324219
2003-07-25,"^GSPC",2003-07-25,0,998.679992675781
2003-08-01,"^GSPC",2003-08-01,0,980.150024414062
2003-08-08,"^GSPC",2003-08-08,0,977.590026855469
2003-08-15,"^GSPC",2003-08-15,0,990.669982910156
2003-08-22,"^GSPC",2003-08-22,0,993.059997558594
2003-08-29,"^GSPC",2003-08-29,0,1008.01000976562
2003-09-05,"^GSPC",2003-09-05,0,1021.39001464844
2003-09-12,"^GSPC",2003-09-12,0,1018.63000488281
2003-09-19,"^GSPC",2003-09-19,0,1036.30004882812
2003-09-26,"^GSPC",2003-09-26,0,996.849975585938
2003-10-03,"^GSPC",2003-10-03,0,1029.84997558594
2003-10-10,"^GSPC",2003-10-10,0,1038.06005859375
2003-10-17,"^GSPC",2003-10-17,0,1039.31994628906
2003-10-24,"^GSPC",2003-10-24,0,1028.91003417969
2003-10-31,"^GSPC",2003-10-31,0,1050.7099609375
2003-11-07,"^GSPC",2003-11-07,0,1053.2099609375
2003-11-14,"^GSPC",2003-11-14,0,1050.34997558594
2003-11-21,"^GSPC",2003-11-21,0,1035.28002929688
2003-11-28,"^GSPC",2003-11-28,0,1058.19995117188
2003-12-05,"^GSPC",2003-12-05,0,1061.5
2003-12-12,"^GSPC",2003-12-12,0,1074.14001464844
2003-12-19,"^GSPC",2003-12-19,0,1088.66003417969
2003-12-26,"^GSPC",2003-12-26,0,1095.89001464844
2004-01-02,"^GSPC",2004-01-02,0,1108.47998046875
2004-01-09,"^GSPC",2004-01-09,0,1121.85998535156
2004-01-16,"^GSPC",2004-01-16,0,1139.82995605469
2004-01-23,"^GSPC",2004-01-23,0,1141.55004882812
2004-01-30,"^GSPC",2004-01-30,0,1131.13000488281
2004-02-06,"^GSPC",2004-02-06,0,1142.76000976562
2004-02-13,"^GSPC",2004-02-13,0,1145.81005859375
2004-02-20,"^GSPC",2004-02-20,0,1144.10998535156
2004-02-27,"^GSPC",2004-02-27,0,1144.93994140625
2004-03-05,"^GSPC",2004-03-05,0,1156.85998535156
2004-03-12,"^GSPC",2004-03-12,0,1120.56994628906
2004-03-19,"^GSPC",2004-03-19,0,1109.78002929688
2004-03-26,"^GSPC",2004-03-26,0,1108.06005859375
2004-04-02,"^GSPC",2004-04-02,0,1141.81005859375
2004-04-09,"^GSPC",2004-04-08,1,1139.31994628906
2004-04-16,"^GSPC",2004-04-16,0,1134.60998535156
2004-04-23,"^GSPC",2004-04-23,0,1140.59997558594
2004-04-30,"^GSPC",2004-04-30,0,1107.30004882812
2004-05-07,"^GSPC",2004-05-07,0,1098.69995117188
2004-05-14,"^GSPC",2004-05-14,0,1095.69995117188
2004-05-21,"^GSPC",2004-05-21,0,1093.56005859375
2004-05-28,"^GSPC",2004-05-28,0,1120.68005371094
2004-06-04,"^GSPC",2004-06-04,0,1122.5
2004-06-11,"^GSPC",2004-06-10,1,1136.46997070312
2004-06-18,"^GSPC",2004-06-18,0,1135.02001953125
2004-06-25,"^GSPC",2004-06-25,0,1134.43005371094
2004-07-02,"^GSPC",2004-07-02,0,1125.38000488281
2004-07-09,"^GSPC",2004-07-09,0,1112.81005859375
2004-07-16,"^GSPC",2004-07-16,0,1101.39001464844
2004-07-23,"^GSPC",2004-07-23,0,1086.19995117188
2004-07-30,"^GSPC",2004-07-30,0,1101.71997070312
2004-08-06,"^GSPC",2004-08-06,0,1063.96997070312
2004-08-13,"^GSPC",2004-08-13,0,1064.80004882812
2004-08-20,"^GSPC",2004-08-20,0,1098.34997558594
2004-08-27,"^GSPC",2004-08-27,0,1107.77001953125
2004-09-03,"^GSPC",2004-09-03,0,1113.63000488281
2004-09-10,"^GSPC",2004-09-10,0,1123.92004394531
2004-09-17,"^GSPC",2004-09-17,0,1128.55004882812
2004-09-24,"^GSPC",2004-09-24,0,1110.10998535156
2004-10-01,"^GSPC",2004-10-01,0,1131.5
2004-10-08,"^GSPC",2004-10-08,0,1122.14001464844
2004-10-15,"^GSPC",2004-10-15,0,1108.19995117188
2004-10-22,"^GSPC",2004-10-22,0,1095.73999023438
2004-10-29,"^GSPC",2004-10-29,0,1130.19995117188
2004-11-05,"^GSPC",2004-11-05,0,1166.17004394531
2004-11-12,"^GSPC",2004-11-12,0,1184.17004394531
2004-11-19,"^GSPC",2004-11-19,0,1170.33996582031
2004-11-26,"^GSPC",2004-11-26,0,1182.65002441406
2004-12-03,"^GSPC",2004-12-03,0,1191.17004394531
2004-12-10,"^GSPC",2004-12-10,0,1188
2004-12-17,"^GSPC",2004-12-17,0,1194.19995117188
2004-12-24,"^GSPC",2004-12-23,1,1210.13000488281
2004-12-31,"^GSPC",2004-12-31,0,1211.92004394531
2005-01-07,"^GSPC",2005-01-07,0,1186.18994140625
2005-01-14,"^GSPC",2005-01-14,0,1184.52001953125
2005-01-21,"^GSPC",2005-01-21,0,1167.86999511719
2005-01-28,"^GSPC",2005-01-28,0,1171.35998535156
2005-02-04,"^GSPC",2005-02-04,0,1203.03002929688
2005-02-11,"^GSPC",2005-02-11,0,1205.30004882812
2005-02-18,"^GSPC",2005-02-18,0,1201.58996582031
2005-02-25,"^GSPC",2005-02-25,0,1211.36999511719
2005-03-04,"^GSPC",2005-03-04,0,1222.11999511719
2005-03-11,"^GSPC",2005-03-11,0,1200.07995605469
2005-03-18,"^GSPC",2005-03-18,0,1189.65002441406
2005-03-25,"^GSPC",2005-03-24,1,1171.42004394531
2005-04-01,"^GSPC",2005-04-01,0,1172.92004394531
2005-04-08,"^GSPC",2005-04-08,0,1181.19995117188
2005-04-15,"^GSPC",2005-04-15,0,1142.61999511719
2005-04-22,"^GSPC",2005-04-22,0,1152.11999511719
2005-04-29,"^GSPC",2005-04-29,0,1156.84997558594
2005-05-06,"^GSPC",2005-05-06,0,1171.34997558594
2005-05-13,"^GSPC",2005-05-13,0,1154.05004882812
2005-05-20,"^GSPC",2005-05-20,0,1189.28002929688
2005-05-27,"^GSPC",2005-05-27,0,1198.78002929688
2005-06-03,"^GSPC",2005-06-03,0,1196.02001953125
2005-06-10,"^GSPC",2005-06-10,0,1198.10998535156
2005-06-17,"^GSPC",2005-06-17,0,1216.9599609375
2005-06-24,"^GSPC",2005-06-24,0,1191.56994628906
2005-07-01,"^GSPC",2005-07-01,0,1194.43994140625
2005-07-08,"^GSPC",2005-07-08,0,1211.85998535156
2005-07-15,"^GSPC",2005-07-15,0,1227.92004394531
2005-07-22,"^GSPC",2005-07-22,0,1233.68005371094
2005-07-29,"^GSPC",2005-07-29,0,1234.18005371094
2005-08-05,"^GSPC",2005-08-05,0,1226.42004394531
2005-08-12,"^GSPC",2005-08-12,0,1230.39001464844
2005-08-19,"^GSPC",2005-08-19,0,1219.7099609375
2005-08-26,"^GSPC",2005-08-26,0,1205.09997558594
2005-09-02,"^GSPC",2005-09-02,0,1218.02001953125
2005-09-09,"^GSPC",2005-09-09,0,1241.47998046875
2005-09-16,"^GSPC",2005-09-16,0,1237.91003417969
2005-09-23,"^GSPC",2005-09-23,0,1215.2900390625
2005-09-30,"^GSPC",2005-09-30,0,1228.81005859375
2005-10-07,"^GSPC",2005-10-07,0,1195.90002441406
2005-10-14,"^GSPC",2005-10-14,0,1186.56994628906
2005-10-21,"^GSPC",2005-10-21,0,1179.58996582031
2005-10-28,"^GSPC",2005-10-28,0,1198.41003417969
2005-11-04,"^GSPC",2005-11-04,0,1220.14001464844
2005-11-11,"^GSPC",2005-11-11,0,1234.71997070312
2005-11-18,"^GSPC",2005-11-18,0,1248.27001953125
2005-11-25,"^GSPC",2005-11-25,0,1268.25
2005-12-02,"^GSPC",2005-12-02,0,1265.07995605469
2005-12-09,"^GSPC",2005-12-09,0,1259.36999511719
2005-12-16,"^GSPC",2005-12-16,0,1267.31994628906
2005-12-23,"^GSPC",2005-12-23,0,1268.66003417969
2005-12-30,"^GSPC",2005-12-30,0,1248.2900390625
2006-01-06,"^GSPC",2006-01-06,0,1285.44995117188
2006-01-13,"^GSPC",2006-01-13,0,1287.60998535156
2006-01-20,"^GSPC",2006-01-20,0,1261.48999023438
2006-01-27,"^GSPC",2006-01-27,0,1283.71997070312
2006-02-03,"^GSPC",2006-02-03,0,1264.03002929688
2006-02-10,"^GSPC",2006-02-10,0,1266.98999023438
2006-02-17,"^GSPC",2006-02-17,0,1287.23999023438
2006-02-24,"^GSPC",2006-02-24,0,1289.43005371094
2006-03-03,"^GSPC",2006-03-03,0,1287.22998046875
2006-03-10,"^GSPC",2006-03-10,0,1281.42004394531
2006-03-17,"^GSPC",2006-03-17,0,1307.25
2006-03-24,"^GSPC",2006-03-24,0,1302.94995117188
2006-03-31,"^GSPC",2006-03-31,0,1294.86999511719
2006-04-07,"^GSPC",2006-04-07,0,1295.5
2006-04-14,"^GSPC",2006-04-13,1,1289.11999511719
2006-04-21,"^GSPC",2006-04-21,0,1311.28002929688
2006-04-28,"^GSPC",2006-04-28,0,1310.60998535156
2006-05-05,"^GSPC",2006-05-05,0,1325.76000976562
2006-05-12,"^GSPC",2006-05-12,0,1291.23999023438
2006-05-19,"^GSPC",2006-05-19,0,1267.03002929688
2006-05-26,"^GSPC",2006-05-26,0,1280.16003417969
2006-06-02,"^GSPC",2006-06-02,0,1288.21997070312
2006-06-09,"^GSPC",2006-06-09,0,1252.30004882812
2006-06-16,"^GSPC",2006-06-16,0,1251.5400390625
2006-06-23,"^GSPC",2006-06-23,0,1244.5
2006-06-30,"^GSPC",2006-06-30,0,1270.19995117188
2006-07-07,"^GSPC",2006-07-07,0,1265.47998046875
2006-07-14,"^GSPC",2006-07-14,0,1236.19995117188
2006-07-21,"^GSPC",2006-07-21,0,1240.2900390625
2006-07-28,"^GSPC",2006-07-28,0,1278.55004882812
2006-08-04,"^GSPC",2006-08-04,0,1279.35998535156
2006-08-11,"^GSPC",2006-08-11,0,1266.73999023438
2006-08-18,"^GSPC",2006-08-18,0,1302.30004882812
2006-08-25,"^GSPC",2006-08-25,0,1295.08996582031
2006-09-01,"^GSPC",2006-09-01,0,1311.01000976562
2006-09-08,"^GSPC",2006-09-08,0,1298.92004394531
2006-09-15,"^GSPC",2006-09-15,0,1319.66003417969
2006-09-22,"^GSPC",2006-09-22,0,1314.78002929688
2006-09-29,"^GSPC",2006-09-29,0,1335.84997558594
2006-10-06,"^GSPC",2006-10-06,0,1349.58996582031
2006-10-13,"^GSPC",2006-10-13,0,1365.61999511719
2006-10-20,"^GSPC",2006-10-20,0,1368.59997558594
2006-10-27,"^GSPC",2006-10-27,0,1377.33996582031
2006-11-03,"^GSPC",2006-11-03,0,1364.30004882812
2006-11-10,"^GSPC",2006-11-10,0,1380.90002441406
2006-11-17,"^GSPC",2006-11-17,0,1401.19995117188
2006-11-24,"^GSPC",2006-11-24,0,1400.94995117188
2006-12-01,"^GSPC",2006-12-01,0,1396.7099609375
2006-12-08,"^GSPC",2006-12-08,0,1409.83996582031
2006-12-15,"^GSPC",2006-12-15,0,1427.08996582031
2006-12-22,"^GSPC",2006-12-22,0,1410.76000976562
2006-12-29,"^GSPC",2006-12-29,0,1418.30004882812
2007-01-05,"^GSPC",2007-01-05,0,1409.7099609375
2007-01-12,"^GSPC",2007-01-12,0,1430.72998046875
2007-01-19,"^GSPC",2007-01-19,0,1430.5
2007-01-26,"^GSPC",2007-01-26,0,1422.18005371094
2007-02-02,"^GSPC",2007-02-02,0,1448.39001464844
2007-02-09,"^GSPC",2007-02-09,0,1438.06005859375
2007-02-16,"^GSPC",2007-02-16,0,1455.5400390625
2007-02-23,"^GSPC",2007-02-23,0,1451.18994140625
2007-03-02,"^GSPC",2007-03-02,0,1387.17004394531
2007-03-09,"^GSPC",2007-03-09,0,1402.83996582031
2007-03-16,"^GSPC",2007-03-16,0,1386.94995117188
2007-03-23,"^GSPC",2007-03-23,0,1436.10998535156
2007-03-30,"^GSPC",2007-03-30,0,1420.85998535156
2007-04-06,"^GSPC",2007-04-05,1,1443.76000976562
2007-04-13,"^GSPC",2007-04-13,0,1452.84997558594
2007-04-20,"^GSPC",2007-04-20,0,1484.34997558594
2007-04-27,"^GSPC",2007-04-27,0,1494.06994628906
2007-05-04,"^GSPC",2007-05-04,0,1505.61999511719
2007-05-11,"^GSPC",2007-05-11,0,1505.84997558594
2007-05-18,"^GSPC",2007-05-18,0,1522.75
2007-05-25,"^GSPC",2007-05-25,0,1515.72998046875
2007-06-01,"^GSPC",2007-06-01,0,1536.33996582031
2007-06-08,"^GSPC",2007-06-08,0,1507.67004394531
2007-06-15,"^GSPC",2007-06-15,0,1532.91003417969
2007-06-22,"^GSPC",2007-06-22,0,1502.56005859375
2007-06-29,"^GSPC",2007-06-29,0,1503.34997558594
2007-07-06,"^GSPC",2007-07-06,0,1530.43994140625
2007-07-13,"^GSPC",2007-07-13,0,1552.5
2007-07-20,"^GSPC",2007-07-20,0,1534.09997558594
2007-07-27,"^GSPC",2007-07-27,0,1458.94995117188
2007-08-03,"^GSPC",2007-08-03,0,1433.06005859375
2007-08-10,"^GSPC",2007-08-10,0,1453.64001464844
2007-08-17,"^GSPC",2007-08-17,0,1445.93994140625
2007-08-24,"^GSPC",2007-08-24,0,1479.36999511719
2007-08-31,"^GSPC",2007-08-31,0,1473.98999023438
2007-09-07,"^GSPC",2007-09-07,0,1453.55004882812
2007-09-14,"^GSPC",2007-09-14,0,1484.25
2007-09-21,"^GSPC",2007-09-21,0,1525.75
2007-09-28,"^GSPC",2007-09-28,0,1526.75
2007-10-05,"^GSPC",2007-10-05,0,1557.58996582031
2007-10-12,"^GSPC",2007-10-12,0,1561.80004882812
2007-10-19,"^GSPC",2007-10-19,0,1500.63000488281
2007-10-26,"^GSPC",2007-10-26,0,1535.28002929688
2007-11-02,"^GSPC",2007-11-02,0,1509.65002441406
2007-11-09,"^GSPC",2007-11-09,0,1453.69995117188
2007-11-16,"^GSPC",2007-11-16,0,1458.73999023438
2007-11-23,"^GSPC",2007-11-23,0,1440.69995117188
2007-11-30,"^GSPC",2007-11-30,0,1481.14001464844
2007-12-07,"^GSPC",2007-12-07,0,1504.66003417969
2007-12-14,"^GSPC",2007-12-14,0,1467.94995117188
2007-12-21,"^GSPC",2007-12-21,0,1484.4599609375
2007-12-28,"^GSPC",2007-12-28,0,1478.48999023438
2008-01-04,"^GSPC",2008-01-04,0,1411.63000488281
2008-01-11,"^GSPC",2008-01-11,0,1401.02001953125
2008-01-18,"^GSPC",2008-01-18,0,1325.18994140625
2008-01-25,"^GSPC",2008-01-25,0,1330.60998535156
2008-02-01,"^GSPC",2008-02-01,0,1395.42004394531
2008-02-08,"^GSPC",2008-02-08,0,1331.2900390625
2008-02-15,"^GSPC",2008-02-15,0,1349.98999023438
2008-02-22,"^GSPC",2008-02-22,0,1353.10998535156
2008-02-29,"^GSPC",2008-02-29,0,1330.63000488281
2008-03-07,"^GSPC",2008-03-07,0,1293.36999511719
2008-03-14,"^GSPC",2008-03-14,0,1288.14001464844
2008-03-21,"^GSPC",2008-03-20,1,1329.51000976562
2008-03-28,"^GSPC",2008-03-28,0,1315.21997070312
2008-04-04,"^GSPC",2008-04-04,0,1370.40002441406
2008-04-11,"^GSPC",2008-04-11,0,1332.82995605469
2008-04-18,"^GSPC",2008-04-18,0,1390.32995605469
2008-04-25,"^GSPC",2008-04-25,0,1397.83996582031
2008-05-02,"^GSPC",2008-05-02,0,1413.90002441406
2008-05-09,"^GSPC",2008-05-09,0,1388.28002929688
2008-05-16,"^GSPC",2008-05-16,0,1425.34997558594
2008-05-23,"^GSPC",2008-05-23,0,1375.93005371094
2008-05-30,"^GSPC",2008-05-30,0,1400.38000488281
2008-06-06,"^GSPC",2008-06-06,0,1360.68005371094
2008-06-13,"^GSPC",2008-06-13,0,1360.03002929688
2008-06-20,"^GSPC",2008-06-20,0,1317.93005371094
2008-06-27,"^GSPC",2008-06-27,0,1278.38000488281
2008-07-04,"^GSPC",2008-07-03,1,1262.90002441406
2008-07-11,"^GSPC",2008-07-11,0,1239.48999023438
2008-07-18,"^GSPC",2008-07-18,0,1260.68005371094
2008-07-25,"^GSPC",2008-07-25,0,1257.76000976562
2008-08-01,"^GSPC",2008-08-01,0,1260.31005859375
2008-08-08,"^GSPC",2008-08-08,0,1296.31994628906
2008-08-15,"^GSPC",2008-08-15,0,1298.19995117188
2008-08-22,"^GSPC",2008-08-22,0,1292.19995117188
2008-08-29,"^GSPC",2008-08-29,0,1282.82995605469
2008-09-05,"^GSPC",2008-09-05,0,1242.31005859375
2008-09-12,"^GSPC",2008-09-12,0,1251.69995117188
2008-09-19,"^GSPC",2008-09-19,0,1255.07995605469
2008-09-26,"^GSPC",2008-09-26,0,1213.27001953125
2008-10-03,"^GSPC",2008-10-03,0,1099.22998046875
2008-10-10,"^GSPC",2008-10-10,0,899.219970703125
2008-10-17,"^GSPC",2008-10-17,0,940.549987792969
2008-10-24,"^GSPC",2008-10-24,0,876.77001953125
2008-10-31,"^GSPC",2008-10-31,0,968.75
2008-11-07,"^GSPC",2008-11-07,0,930.989990234375
2008-11-14,"^GSPC",2008-11-14,0,873.289978027344
2008-11-21,"^GSPC",2008-11-21,0,800.030029296875
2008-11-28,"^GSPC",2008-11-28,0,896.239990234375
2008-12-05,"^GSPC",2008-12-05,0,876.070007324219
2008-12-12,"^GSPC",2008-12-12,0,879.72998046875
2008-12-19,"^GSPC",2008-12-19,0,887.880004882812
2008-12-26,"^GSPC",2008-12-26,0,872.799987792969
2009-01-02,"^GSPC",2009-01-02,0,931.799987792969
2009-01-09,"^GSPC",2009-01-09,0,890.349975585938
2009-01-16,"^GSPC",2009-01-16,0,850.119995117188
2009-01-23,"^GSPC",2009-01-23,0,831.950012207031
2009-01-30,"^GSPC",2009-01-30,0,825.880004882812
2009-02-06,"^GSPC",2009-02-06,0,868.599975585938
2009-02-13,"^GSPC",2009-02-13,0,826.840026855469
2009-02-20,"^GSPC",2009-02-20,0,770.049987792969
2009-02-27,"^GSPC",2009-02-27,0,735.090026855469
2009-03-06,"^GSPC",2009-03-06,0,683.380004882812
2009-03-13,"^GSPC",2009-03-13,0,756.549987792969
2009-03-20,"^GSPC",2009-03-20,0,768.539978027344
2009-03-27,"^GSPC",2009-03-27,0,815.940002441406
2009-04-03,"^GSPC",2009-04-03,0,842.5
2009-04-10,"^GSPC",2009-04-09,1,856.559997558594
2009-04-17,"^GSPC",2009-04-17,0,869.599975585938
2009-04-24,"^GSPC",2009-04-24,0,866.22998046875
2009-05-01,"^GSPC",2009-05-01,0,877.52001953125
2009-05-08,"^GSPC",2009-05-08,0,929.22998046875
2009-05-15,"^GSPC",2009-05-15,0,882.880004882812
2009-05-22,"^GSPC",2009-05-22,0,887
2009-05-29,"^GSPC",2009-05-29,0,919.140014648438
2009-06-05,"^GSPC",2009-06-05,0,940.090026855469
2009-06-12,"^GSPC",2009-06-12,0,946.210021972656
2009-06-19,"^GSPC",2009-06-19,0,921.22998046875
2009-06-26,"^GSPC",2009-06-26,0,918.900024414062
2009-07-03,"^GSPC",2009-07-02,1,896.419982910156
2009-07-10,"^GSPC",2009-07-10,0,879.130004882812
2009-07-17,"^GSPC",2009-07-17,0,940.380004882812
2009-07-24,"^GSPC",2009-07-24,0,979.260009765625
2009-07-31,"^GSPC",2009-07-31,0,987.47998046875
2009-08-07,"^GSPC",2009-08-07,0,1010.47998046875
2009-08-14,"^GSPC",2009-08-14,0,1004.09002685547
2009-08-21,"^GSPC",2009-08-21,0,1026.13000488281
2009-08-28,"^GSPC",2009-08-28,0,1028.93005371094
2009-09-04,"^GSPC",2009-09-04,0,1016.40002441406
2009-09-11,"^GSPC",2009-09-11,0,1042.72998046875
2009-09-18,"^GSPC",2009-09-18,0,1068.30004882812
2009-09-25,"^GSPC",2009-09-25,0,1044.38000488281
2009-10-02,"^GSPC",2009-10-02,0,1025.2099609375
2009-10-09,"^GSPC",2009-10-09,0,1071.48999023438
2009-10-16,"^GSPC",2009-10-16,0,1087.68005371094
2009-10-23,"^GSPC",2009-10-23,0,1079.59997558594
2009-10-30,"^GSPC",2009-10-30,0,1036.18994140625
2009-11-06,"^GSPC",2009-11-06,0,1069.30004882812
2009-11-13,"^GSPC",2009-11-13,0,1093.47998046875
2009-11-20,"^GSPC",2009-11-20,0,1091.38000488281
2009-11-27,"^GSPC",2009-11-27,0,1091.48999023438
2009-12-04,"^GSPC",2009-12-04,0,1105.97998046875
2009-12-11,"^GSPC",2009-12-11,0,1106.41003417969
2009-12-18,"^GSPC",2009-12-18,0,1102.46997070312
2009-12-25,"^GSPC",2009-12-24,1,1126.47998046875
2010-01-01,"^GSPC",2009-12-31,1,1115.09997558594
2010-01-08,"^GSPC",2010-01-08,0,1144.97998046875
2010-01-15,"^GSPC",2010-01-15,0,1136.03002929688
2010-01-22,"^GSPC",2010-01-22,0,1091.76000976562
2010-01-29,"^GSPC",2010-01-29,0,1073.86999511719
2010-02-05,"^GSPC",2010-02-05,0,1066.18994140625
2010-02-12,"^GSPC",2010-02-12,0,1075.51000976562
2010-02-19,"^GSPC",2010-02-19,0,1109.17004394531
2010-02-26,"^GSPC",2010-02-26,0,1104.48999023438
2010-03-05,"^GSPC",2010-03-05,0,1138.69995117188
2010-03-12,"^GSPC",2010-03-12,0,1149.98999023438
